date,trade,conf,n,risk_usd,spot_in,spot_out,iv_in,iv_out,fc_mean,fc_p95,fc_skew,fc_kurt,rv_cons,vrp_pct,regime,prob_turb,heston_v0,heston_kappa,heston_theta,heston_sv,heston_rho,pnl,capital,reason
2024-12-26,NO_TRADE,0.15,0,0.0,592.54,594.36,0.0889,0.0963,0.15747,0.20205,0.2584,-0.1927,0.10612,-0.77133,1,0.5321,0.02544,30.0,0.026265,0.8785,-0.0495,0.0,1263218.6,k=-0.2 | sk=0.3
2024-12-27,NO_TRADE,0.15,0,0.0,590.6,588.1,0.0963,0.1131,0.15747,0.20205,0.2584,-0.1927,0.10667,-0.63522,1,0.5308,0.02544,30.0,0.026265,0.8785,-0.0495,0.0,1263218.6,k=-0.2 | sk=0.3
2024-12-30,NO_TRADE,0.3,0,0.0,581.07,581.39,0.1131,0.1381,0.15747,0.20205,0.2584,-0.1927,0.10763,-0.39232,1,0.5357,0.02544,30.0,0.026265,0.8785,-0.0495,0.0,1263218.6,IV>4RV | k=-0.2 | sk=0.3
2024-12-31,NO_TRADE,0.3,0,0.0,583.06,579.28,0.1381,0.1315,0.15764,0.19977,0.2661,-0.0573,0.11002,-0.14147,1,0.5323,0.024996,30.0,0.026286,0.8787,-0.0638,0.0,1263218.6,IV>4RV | k=-0.1 | sk=0.3
2025-01-02,NO_TRADE,0.3,0,0.0,582.55,577.85,0.1315,0.1426,0.15764,0.19977,0.2661,-0.0573,0.11145,-0.19876,1,0.53,0.024996,30.0,0.026286,0.8787,-0.0638,0.0,1263218.6,IV>4RV | k=-0.1 | sk=0.3
2025-01-03,SELL_SMALL,0.45,0,0.0,580.71,585.08,0.1426,0.1144,0.15764,0.19977,0.2661,-0.0573,0.11663,-0.10545,1,0.5188,0.024996,30.0,0.026286,0.8787,-0.0638,0.0,1263218.6,IV>5RV | k=-0.1 | sk=0.3
2025-01-06,NO_TRADE,0.15,0,0.0,589.35,588.45,0.1144,0.122,0.15764,0.19977,0.2661,-0.0573,0.11839,-0.37795,1,0.5252,0.024996,30.0,0.026286,0.8787,-0.0638,0.0,1263218.6,k=-0.1 | sk=0.3
2025-01-07,NO_TRADE,0.15,0,0.0,590.49,581.8,0.122,0.141,0.15764,0.19977,0.2661,-0.0573,0.12004,-0.29211,1,0.5246,0.024996,30.0,0.026286,0.8787,-0.0638,0.0,1263218.6,k=-0.1 | sk=0.3
2025-01-08,NO_TRADE,0.3,0,0.0,581.87,582.65,0.141,0.1415,0.15874,0.2022,0.2497,-0.0653,0.12541,-0.12581,1,0.5305,0.025921,30.0,0.026041,0.8768,-0.0611,0.0,1263218.6,IV>4RV | k=-0.1 | sk=0.2
2025-01-10,NO_TRADE,0.3,0,0.0,579.08,573.75,0.1415,0.1583,0.15874,0.2022,0.2497,-0.0653,0.12658,-0.12184,1,0.5292,0.025921,30.0,0.026041,0.8768,-0.0611,0.0,1263218.6,IV>4RV | k=-0.1 | sk=0.2
2025-01-13,NO_TRADE,0.3,0,0.0,569.09,574.64,0.1583,0.167,0.15874,0.2022,0.2497,-0.0653,0.129,-0.00278,1,0.5338,0.025921,30.0,0.026041,0.8768,-0.0611,0.0,1263218.6,IV>4RV | k=-0.1 | sk=0.2
2025-01-14,SELL_SMALL,0.45,2,1371.44,577.58,575.43,0.167,0.1615,0.15874,0.2022,0.2497,-0.0653,0.13033,0.04946,1,0.5319,0.025921,30.0,0.026041,0.8768,-0.0611,278.17,1263496.77,IV>5RV | k=-0.1 | sk=0.2
2025-01-15,SELL_SMALL,0.45,0,0.0,583.48,585.9,0.1615,0.1194,0.15874,0.2022,0.2497,-0.0653,0.13181,0.01709,1,0.5301,0.025921,30.0,0.026041,0.8768,-0.0611,0.0,1263496.77,IV>5RV | k=-0.1 | sk=0.2
2025-01-16,NO_TRADE,0.15,0,0.0,587.27,584.77,0.1194,0.1288,0.14229,0.18422,0.3563,0.2122,0.13245,-0.19173,0,0.4782,0.019432,30.0,0.026144,0.8753,-0.0658,0.0,1263496.77,k=0.2 | sk=0.4
2025-01-17,NO_TRADE,0.15,0,0.0,590.03,590.64,0.1288,0.1213,0.14229,0.18422,0.3563,0.2122,0.13263,-0.10475,0,0.4773,0.019432,30.0,0.026144,0.8753,-0.0658,0.0,1263496.77,k=0.2 | sk=0.4
2025-01-21,NO_TRADE,0.15,0,0.0,593.7,596.05,0.1213,0.1231,0.14229,0.18422,0.3563,0.2122,0.13245,-0.17306,0,0.482,0.019432,30.0,0.026144,0.8753,-0.0658,0.0,1263496.77,k=0.2 | sk=0.4
2025-01-22,NO_TRADE,0.15,0,0.0,598.89,599.4,0.1231,0.1157,0.14229,0.18422,0.3563,0.2122,0.133,-0.15591,0,0.4838,0.019432,30.0,0.026144,0.8753,-0.0658,0.0,1263496.77,k=0.2 | sk=0.4
2025-01-23,NO_TRADE,0.15,0,0.0,598.77,602.67,0.1157,0.1142,0.14229,0.18422,0.3563,0.2122,0.13303,-0.22984,0,0.4842,0.019432,30.0,0.026144,0.8753,-0.0658,0.0,1263496.77,k=0.2 | sk=0.4
2025-01-24,NO_TRADE,0.15,0,0.0,602.73,600.91,0.1142,0.1088,0.13759,0.18062,0.2786,-0.1173,0.12054,-0.20478,0,0.4467,0.01801,30.0,0.025969,0.8746,-0.0619,0.0,1263496.77,k=-0.1 | sk=0.3
2025-01-27,NO_TRADE,0.15,0,0.0,587.91,592.41,0.1088,0.1645,0.13759,0.18062,0.2786,-0.1173,0.12103,-0.26458,0,0.447,0.01801,30.0,0.025969,0.8746,-0.0619,0.0,1263496.77,k=-0.1 | sk=0.3
2025-01-28,SELL_STRADDLE,0.75,28,19439.16,593.65,597.5,0.1645,0.1464,0.13759,0.18062,0.2786,-0.1173,0.12382,0.16361,0,0.4494,0.01801,30.0,0.025969,0.8746,-0.0619,3018.36,1266515.13,VRP=+16.4% | IV>5RV | k=-0.1 | sk=0.3
2025-01-29,NO_TRADE,0.3,0,0.0,596.71,594.82,0.1464,0.1441,0.13759,0.18062,0.2786,-0.1173,0.12745,0.06021,0,0.4461,0.01801,30.0,0.025969,0.8746,-0.0619,0.0,1266515.13,VRP(w)=+6.0% | k=-0.1 | sk=0.3
2025-01-30,NO_TRADE,0.3,0,0.0,596.95,598.02,0.1441,0.1298,0.13759,0.18062,0.2786,-0.1173,0.12549,0.04521,0,0.4443,0.01801,30.0,0.025969,0.8746,-0.0619,0.0,1266515.13,IV>4RV | k=-0.1 | sk=0.3
2025-01-31,NO_TRADE,0.15,0,0.0,600.45,594.83,0.1298,0.1385,0.15036,0.19234,0.3009,-0.0879,0.12715,-0.15838,0,0.4852,0.02244,30.0,0.026051,0.8783,-0.0698,0.0,1266515.13,k=-0.1 | sk=0.3
2025-02-03,NO_TRADE,0.15,0,0.0,585.79,590.83,0.1385,0.1738,0.15036,0.19234,0.3009,-0.0879,0.1291,-0.08561,0,0.4783,0.02244,30.0,0.026051,0.8783,-0.0698,0.0,1266515.13,k=-0.1 | sk=0.3
2025-02-04,SELL_STRADDLE,0.75,22,16061.52,590.89,594.8,0.1738,0.15,0.15036,0.19234,0.3009,-0.0879,0.12301,0.13488,0,0.4815,0.02244,30.0,0.026051,0.8783,-0.0698,3798.91,1270314.04,VRP=+13.5% | IV>5RV | k=-0.1 | sk=0.3
2025-02-05,NO_TRADE,0.3,0,0.0,593.67,597.21,0.15,0.1288,0.15036,0.19234,0.3009,-0.0879,0.12325,-0.00238,0,0.4818,0.02244,30.0,0.026051,0.8783,-0.0698,0.0,1270314.04,IV>4RV | k=-0.1 | sk=0.3
2025-02-06,NO_TRADE,0.15,0,0.0,598.96,599.28,0.1288,0.1215,0.15036,0.19234,0.3009,-0.0879,0.12456,-0.16737,0,0.4797,0.02244,30.0,0.026051,0.8783,-0.0698,0.0,1270314.04,k=-0.1 | sk=0.3
2025-02-07,NO_TRADE,0.15,0,0.0,599.85,593.8,0.1215,0.1267,0.14403,0.18594,0.2933,0.0353,0.12336,-0.18545,0,0.4518,0.020022,30.0,0.026042,0.8791,-0.0701,0.0,1270314.04,k=0.0 | sk=0.3
2025-02-10,NO_TRADE,0.15,0,0.0,597.02,597.83,0.1267,0.1176,0.14403,0.18594,0.2933,0.0353,0.12045,-0.1368,0,0.4597,0.020022,30.0,0.026042,0.8791,-0.0701,0.0,1270314.04,k=0.0 | sk=0.3
2025-02-11,NO_TRADE,0.15,0,0.0,595.56,598.28,0.1176,0.1183,0.14403,0.18594,0.2933,0.0353,0.12022,-0.22476,0,0.4537,0.020022,30.0,0.026042,0.8791,-0.0701,0.0,1270314.04,k=0.0 | sk=0.3
2025-02-12,NO_TRADE,0.15,0,0.0,592.25,596.36,0.1183,0.1151,0.14403,0.18594,0.2933,0.0353,0.11936,-0.21752,0,0.4548,0.020022,30.0,0.026042,0.8791,-0.0701,0.0,1270314.04,k=0.0 | sk=0.3
2025-02-13,NO_TRADE,0.15,0,0.0,597.46,602.65,0.1151,0.1031,0.14403,0.18594,0.2933,0.0353,0.1165,-0.25137,0,0.4425,0.020022,30.0,0.026042,0.8791,-0.0701,0.0,1270314.04,k=0.0 | sk=0.3
2025-02-14,NO_TRADE,0.15,0,0.0,602.86,602.62,0.1031,0.0956,0.12872,0.17121,0.2953,-0.2004,0.11861,-0.24849,0,0.4013,0.015154,30.0,0.025605,0.877,-0.064,0.0,1270314.04,k=-0.2 | sk=0.3
2025-02-18,NO_TRADE,0.15,0,0.0,603.79,604.39,0.0956,0.112,0.12872,0.17121,0.2953,-0.2004,0.11849,-0.34644,0,0.4017,0.015154,30.0,0.025605,0.877,-0.064,0.0,1270314.04,k=-0.2 | sk=0.3
2025-02-19,NO_TRADE,0.15,0,0.0,603.0,605.82,0.112,0.1106,0.12872,0.17121,0.2953,-0.2004,0.10647,-0.14928,0,0.3993,0.015154,30.0,0.025605,0.877,-0.064,0.0,1270314.04,k=-0.2 | sk=0.3
2025-02-20,NO_TRADE,0.15,0,0.0,604.44,603.3,0.1106,0.1146,0.12872,0.17121,0.2953,-0.2004,0.10584,-0.16383,0,0.3993,0.015154,30.0,0.025605,0.877,-0.064,0.0,1270314.04,k=-0.2 | sk=0.3
2025-02-21,NO_TRADE,0.3,0,0.0,603.08,592.98,0.1146,0.15,0.12872,0.17121,0.2953,-0.2004,0.1032,-0.12321,0,0.3993,0.015154,30.0,0.025605,0.877,-0.064,0.0,1270314.04,IV>4RV | k=-0.2 | sk=0.3
2025-02-24,SELL_SMALL,0.45,0,0.0,595.03,590.28,0.15,0.163,0.16629,0.20963,0.2867,0.0806,0.11217,-0.10857,1,0.5342,0.0289,30.0,0.025887,0.876,-0.0706,0.0,1270314.04,IV>5RV | k=0.1 | sk=0.3
2025-02-25,SELL_SMALL,0.45,0,0.0,590.22,587.34,0.163,0.1729,0.16629,0.20963,0.2867,0.0806,0.11436,-0.02016,1,0.5298,0.0289,30.0,0.025887,0.876,-0.0706,0.0,1270314.04,IV>5RV | k=0.1 | sk=0.3
2025-02-26,SELL_SMALL,0.45,1,723.98,589.01,587.64,0.1729,0.1688,0.16629,0.20963,0.2867,0.0806,0.11368,0.03825,1,0.5291,0.0289,30.0,0.025887,0.876,-0.0706,130.85,1270444.89,IV>5RV | k=0.1 | sk=0.3
2025-02-27,SELL_SMALL,0.45,0,0.0,589.92,578.26,0.1688,0.1895,0.16629,0.20963,0.2867,0.0806,0.11268,0.01489,1,0.5303,0.0289,30.0,0.025887,0.876,-0.0706,0.0,1270444.89,IV>5RV | k=0.1 | sk=0.3
2025-02-28,SELL_STRADDLE,0.75,18,14033.51,578.76,587.28,0.1895,0.1688,0.16629,0.20963,0.2867,0.0806,0.11014,0.1225,1,0.5375,0.0289,30.0,0.025887,0.876,-0.0706,-2340.07,1268104.82,VRP=+12.3% | IV>5RV | k=0.1 | sk=0.3
2025-03-03,SELL_SMALL,0.45,0,0.0,589.26,576.99,0.1688,0.2196,0.18224,0.22401,0.24,-0.0066,0.11994,-0.07962,1,0.6002,0.035645,30.0,0.02584,0.8743,-0.0714,0.0,1268104.82,IV>5RV | k=-0.0 | sk=0.2
2025-03-04,SELL_STRADDLE,0.85,25,22359.6,572.98,570.16,0.2196,0.2279,0.18224,0.22401,0.24,-0.0066,0.13645,0.17013,1,0.5947,0.035645,30.0,0.02584,0.8743,-0.0714,408.3,1268513.12,VRP=+17.0% | IV>5RV | p90<IV | k=-0.0 | sk=0.2
2025-03-05,SELL_STRADDLE,1.0,34,31393.48,570.0,576.29,0.2279,0.209,0.18224,0.22401,0.24,-0.0066,0.13957,0.20035,1,0.5937,0.035645,30.0,0.02584,0.8743,-0.0714,2850.96,1271364.08,VRP=+20.0% | IV>5RV | p95<IV | k=-0.0 | sk=0.2
2025-03-06,SELL_STRADDLE,0.75,18,15210.37,568.8,566.06,0.209,0.2479,0.18224,0.22401,0.24,-0.0066,0.14562,0.12804,1,0.5937,0.035645,30.0,0.02584,0.8743,-0.0714,27.15,1271391.23,VRP=+12.8% | IV>5RV | k=-0.0 | sk=0.2
2025-03-07,SELL_STRADDLE,1.0,51,50706.82,564.27,569.24,0.2479,0.2179,0.18224,0.22401,0.24,-0.0066,0.1509,0.26487,1,0.5978,0.035645,30.0,0.02584,0.8743,-0.0714,8614.91,1280006.14,VRP=+26.5% | IV>5RV | p95<IV | k=-0.0 | sk=0.2
2025-03-10,NO_TRADE,0.27,0,0.0,561.0,554.07,0.2179,0.2919,0.22382,0.26637,0.2636,0.165,0.1544,-0.02716,1,0.765,0.056596,30.0,0.02596,0.8812,-0.0601,0.0,1280006.14,IV>5RV | k=0.2 | sk=0.3 | TURB_PENALTY
2025-03-11,SELL_STRADDLE,0.6,42,48177.31,552.91,549.47,0.2919,0.2693,0.22382,0.26637,0.2636,0.165,0.17051,0.23323,1,0.7674,0.056596,30.0,0.02596,0.8812,-0.0601,10347.51,1290353.65,VRP=+23.3% | IV>5RV | p95<IV | k=0.2 | sk=0.3 | TURB_PENALTY
2025-03-12,SELL_STRADDLE,0.6,15,15953.01,555.64,552.38,0.2693,0.2326,0.22382,0.26637,0.2636,0.165,0.17328,0.16889,1,0.765,0.056596,30.0,0.02596,0.8812,-0.0601,4589.91,1294943.56,VRP=+16.9% | IV>5RV | p95<IV | k=0.2 | sk=0.3 | TURB_PENALTY
2025-03-13,NO_TRADE,0.27,0,0.0,552.01,545.02,0.2326,0.2336,0.22382,0.26637,0.2636,0.165,0.17494,0.03775,1,0.765,0.056596,30.0,0.02596,0.8812,-0.0601,0.0,1294943.56,IV>5RV | k=0.2 | sk=0.3 | TURB_PENALTY
2025-03-14,NO_TRADE,0.27,0,0.0,549.66,556.28,0.2336,0.1977,0.22382,0.26637,0.2636,0.165,0.17436,0.04187,1,0.765,0.056596,30.0,0.02596,0.8812,-0.0601,0.0,1294943.56,IV>5RV | k=0.2 | sk=0.3 | TURB_PENALTY
2025-03-17,NO_TRADE,0.27,0,0.0,556.26,560.57,0.1977,0.193,0.20534,0.24852,0.2334,0.1549,0.19185,-0.03864,1,0.7036,0.047393,30.0,0.025459,0.8838,-0.0415,0.0,1294943.56,IV>5RV | k=0.2 | sk=0.2 | TURB_PENALTY
2025-03-18,NO_TRADE,0.09,0,0.0,558.24,554.51,0.193,0.2059,0.20534,0.24852,0.2334,0.1549,0.18995,-0.06394,1,0.7072,0.047393,30.0,0.025459,0.8838,-0.0415,0.0,1294943.56,k=0.2 | sk=0.2 | TURB_PENALTY
2025-03-19,NO_TRADE,0.18,0,0.0,556.3,560.55,0.2059,0.1779,0.20534,0.24852,0.2334,0.1549,0.19002,0.00272,1,0.7045,0.047393,30.0,0.025459,0.8838,-0.0415,0.0,1294943.56,IV>4RV | k=0.2 | sk=0.2 | TURB_PENALTY
2025-03-20,NO_TRADE,0.09,0,0.0,556.79,558.93,0.1779,0.1746,0.20534,0.24852,0.2334,0.1549,0.19377,-0.15424,1,0.7059,0.047393,30.0,0.025459,0.8838,-0.0415,0.0,1294943.56,k=0.2 | sk=0.2 | TURB_PENALTY
2025-03-21,NO_TRADE,0.09,0,0.0,554.45,559.11,0.1746,0.1658,0.20534,0.24852,0.2334,0.1549,0.19703,-0.17606,1,0.703,0.047393,30.0,0.025459,0.8838,-0.0415,0.0,1294943.56,k=0.2 | sk=0.2 | TURB_PENALTY
2025-03-24,NO_TRADE,0.15,0,0.0,565.87,569.12,0.1658,0.1656,0.17898,0.2205,0.1797,0.0694,0.19642,-0.07948,1,0.5879,0.034522,30.0,0.025473,0.8789,-0.0491,0.0,1294943.56,k=0.1 | sk=0.2
2025-03-25,NO_TRADE,0.15,0,0.0,570.33,570.49,0.1656,0.1601,0.17898,0.2205,0.1797,0.0694,0.20446,-0.08078,1,0.5913,0.034522,30.0,0.025473,0.8789,-0.0491,0.0,1294943.56,k=0.1 | sk=0.2
2025-03-26,NO_TRADE,0.15,0,0.0,570.22,563.68,0.1601,0.1796,0.17898,0.2205,0.1797,0.0694,0.20334,-0.11791,1,0.5879,0.034522,30.0,0.025473,0.8789,-0.0491,0.0,1294943.56,k=0.1 | sk=0.2
2025-03-27,NO_TRADE,0.15,0,0.0,562.28,562.18,0.1796,0.1803,0.17898,0.2205,0.1797,0.0694,0.20419,0.00347,1,0.5893,0.034522,30.0,0.025473,0.8789,-0.0491,0.0,1294943.56,k=0.1 | sk=0.2
2025-03-28,NO_TRADE,0.15,0,0.0,560.65,550.86,0.1803,0.2069,0.17898,0.2205,0.1797,0.0694,0.20304,0.00734,1,0.5899,0.034522,30.0,0.025473,0.8789,-0.0491,0.0,1294943.56,k=0.1 | sk=0.2
2025-03-31,NO_TRADE,0.09,0,0.0,545.08,554.56,0.2069,0.2314,0.21264,0.25625,0.1911,-0.04,0.20288,-0.02776,1,0.7375,0.051484,30.0,0.025771,0.8797,-0.0508,0.0,1294943.56,k=-0.0 | sk=0.2 | TURB_PENALTY
2025-04-01,NO_TRADE,0.36,0,0.0,552.64,556.13,0.2314,0.2246,0.21264,0.25625,0.1911,-0.04,0.20725,0.08105,1,0.7332,0.051484,30.0,0.025771,0.8797,-0.0508,0.0,1294943.56,VRP(w)=+8.1% | IV>5RV | k=-0.0 | sk=0.2 | TURB_PENALTY
2025-04-02,NO_TRADE,0.36,0,0.0,550.26,559.65,0.2246,0.2229,0.21264,0.25625,0.1911,-0.04,0.20352,0.05323,1,0.7306,0.051484,30.0,0.025771,0.8797,-0.0508,0.0,1294943.56,VRP(w)=+5.3% | IV>5RV | k=-0.0 | sk=0.2 | TURB_PENALTY
2025-04-03,NO_TRADE,0.27,0,0.0,540.4,532.07,0.2229,0.321,0.21264,0.25625,0.1911,-0.04,0.19539,0.04601,1,0.7323,0.051484,30.0,0.025771,0.8797,-0.0508,0.0,1294943.56,IV>5RV | k=-0.0 | sk=0.2 | TURB_PENALTY
2025-04-04,SELL_STRADDLE,0.6,43,50928.52,519.15,500.92,0.321,0.5517,0.21264,0.25625,0.1911,-0.04,0.20032,0.33756,1,0.7628,0.051484,30.0,0.025771,0.8797,-0.0508,-39174.32,1255769.24,VRP=+33.8% | IV>5RV | p95<IV | k=-0.0 | sk=0.2 | TURB_PENALTY
2025-04-07,NO_TRADE,0.27,0,0.0,484.97,500.03,0.5517,0.6058,0.54358,0.59735,0.0585,0.1062,0.24457,0.01471,1,0.9997,0.326841,14.3096,0.03612,1.0072,-0.1029,0.0,1255769.24,IV>5RV | k=0.1 | sk=0.1 | TURB_PENALTY
2025-04-08,SELL_STRADDLE,0.6,4,8908.51,517.35,492.19,0.6058,0.6563,0.54358,0.59735,0.0585,0.1062,0.30196,0.1027,1,0.9997,0.326841,14.3096,0.03612,1.0072,-0.1029,-2048.75,1253720.49,VRP=+10.3% | IV>5RV | p95<IV | k=0.1 | sk=0.1 | TURB_PENALTY
2025-04-09,SELL_STRADDLE,0.6,15,34219.92,489.18,543.88,0.6563,0.3806,0.54358,0.59735,0.0585,0.1062,0.29981,0.17175,1,0.9997,0.326841,14.3096,0.03612,1.0072,-0.1029,-34219.92,1219500.57,VRP=+17.2% | IV>5RV | p95<IV | k=0.1 | sk=0.1 | TURB_PENALTY
2025-04-10,NO_TRADE,0.09,0,0.0,527.58,520.05,0.3806,0.4843,0.54358,0.59735,0.0585,0.1062,0.3517,-0.42823,1,0.9997,0.326841,14.3096,0.03612,1.0072,-0.1029,0.0,1219500.57,k=0.1 | sk=0.1 | TURB_PENALTY
2025-04-11,NO_TRADE,0.18,0,0.0,518.49,529.33,0.4843,0.4132,0.54358,0.59735,0.0585,0.1062,0.40881,-0.12241,1,0.9997,0.326841,14.3096,0.03612,1.0072,-0.1029,0.0,1219500.57,IV>4RV | k=0.1 | sk=0.1 | TURB_PENALTY
2025-04-14,NO_TRADE,0.09,0,0.0,539.35,534.47,0.4132,0.322,0.40876,0.46434,0.0712,0.1,0.40677,0.01074,1,0.9926,0.187662,17.1043,0.032578,1.0721,-0.0489,0.0,1219500.57,k=0.1 | sk=0.1 | TURB_PENALTY
2025-04-15,NO_TRADE,0.09,0,0.0,535.01,532.97,0.322,0.2794,0.40876,0.46434,0.0712,0.1,0.41604,-0.26945,1,0.9924,0.187662,17.1043,0.032578,1.0721,-0.0489,0.0,1219500.57,k=0.1 | sk=0.1 | TURB_PENALTY
2025-04-16,NO_TRADE,0.09,0,0.0,527.09,521.12,0.2794,0.3122,0.40876,0.46434,0.0712,0.1,0.41253,-0.463,1,0.9924,0.187662,17.1043,0.032578,1.0721,-0.0489,0.0,1219500.57,k=0.1 | sk=0.1 | TURB_PENALTY
2025-04-17,NO_TRADE,0.09,0,0.0,523.08,521.87,0.3122,0.2565,0.40876,0.46434,0.0712,0.1,0.41805,-0.30929,1,0.9924,0.187662,17.1043,0.032578,1.0721,-0.0489,0.0,1219500.57,k=0.1 | sk=0.1 | TURB_PENALTY
2025-04-21,NO_TRADE,0.09,0,0.0,516.66,509.44,0.2565,0.3456,0.40876,0.46434,0.0712,0.1,0.41974,-0.59361,1,0.9924,0.187662,17.1043,0.032578,1.0721,-0.0489,0.0,1219500.57,k=0.1 | sk=0.1 | TURB_PENALTY
2025-04-22,NO_TRADE,0.09,0,0.0,515.65,522.7,0.3456,0.3114,0.344,0.39968,0.1155,-0.0418,0.4213,0.00464,1,0.9649,0.133663,18.9267,0.031776,1.0913,-0.0504,0.0,1219500.57,k=-0.0 | sk=0.1 | TURB_PENALTY
2025-04-23,NO_TRADE,0.09,0,0.0,535.76,530.8,0.3114,0.2874,0.344,0.39968,0.1155,-0.0418,0.42554,-0.10468,1,0.9651,0.133663,18.9267,0.031776,1.0913,-0.0504,0.0,1219500.57,k=-0.0 | sk=0.1 | TURB_PENALTY
2025-04-24,NO_TRADE,0.09,0,0.0,532.09,541.97,0.2874,0.2628,0.344,0.39968,0.1155,-0.0418,0.43888,-0.19693,1,0.9646,0.133663,18.9267,0.031776,1.0913,-0.0504,0.0,1219500.57,k=-0.0 | sk=0.1 | TURB_PENALTY
2025-04-25,NO_TRADE,0.09,0,0.0,541.93,545.89,0.2628,0.2264,0.344,0.39968,0.1155,-0.0418,0.43717,-0.30897,1,0.9647,0.133663,18.9267,0.031776,1.0913,-0.0504,0.0,1219500.57,k=-0.0 | sk=0.1 | TURB_PENALTY
2025-04-28,NO_TRADE,0.09,0,0.0,546.63,546.09,0.2264,0.2447,0.344,0.39968,0.1155,-0.0418,0.43764,-0.51942,1,0.9647,0.133663,18.9267,0.031776,1.0913,-0.0504,0.0,1219500.57,k=-0.0 | sk=0.1 | TURB_PENALTY
2025-04-29,NO_TRADE,0.09,0,0.0,544.17,549.53,0.2447,0.2295,0.25098,0.30755,0.2911,0.1453,0.43843,-0.02566,1,0.8029,0.070066,20.9402,0.030399,1.0926,-0.0544,0.0,1219500.57,k=0.1 | sk=0.3 | TURB_PENALTY
2025-04-30,NO_TRADE,0.09,0,0.0,542.84,549.75,0.2295,0.2307,0.25098,0.30755,0.2911,0.1453,0.43818,-0.09359,1,0.8031,0.070066,20.9402,0.030399,1.0926,-0.0544,0.0,1219500.57,k=0.1 | sk=0.3 | TURB_PENALTY
2025-05-01,NO_TRADE,0.09,0,0.0,555.53,553.65,0.2307,0.2282,0.25098,0.30755,0.2911,0.1453,0.44147,-0.0879,1,0.8013,0.070066,20.9402,0.030399,1.0926,-0.0544,0.0,1219500.57,k=0.1 | sk=0.3 | TURB_PENALTY
2025-05-02,NO_TRADE,0.09,0,0.0,559.85,561.87,0.2282,0.1922,0.25098,0.30755,0.2911,0.1453,0.4423,-0.09982,1,0.8011,0.070066,20.9402,0.030399,1.0926,-0.0544,0.0,1219500.57,k=0.1 | sk=0.3 | TURB_PENALTY
2025-05-05,NO_TRADE,0.09,0,0.0,557.71,558.64,0.1922,0.2073,0.25098,0.30755,0.2911,0.1453,0.44419,-0.30582,1,0.8011,0.070066,20.9402,0.030399,1.0926,-0.0544,0.0,1219500.57,k=0.1 | sk=0.3 | TURB_PENALTY
2025-05-06,NO_TRADE,0.15,0,0.0,553.11,553.98,0.2073,0.2214,0.21774,0.27384,0.2569,-0.1265,0.44243,-0.05037,1,0.6891,0.051665,20.9603,0.030304,1.0925,-0.0518,0.0,1219500.57,k=-0.1 | sk=0.3
2025-05-07,NO_TRADE,0.15,0,0.0,555.31,556.31,0.2214,0.2069,0.21774,0.27384,0.2569,-0.1265,0.42735,0.01653,1,0.685,0.051665,20.9603,0.030304,1.0925,-0.0518,0.0,1219500.57,k=-0.1 | sk=0.3
2025-05-08,NO_TRADE,0.15,0,0.0,560.36,560.18,0.2069,0.1963,0.21774,0.27384,0.2569,-0.1265,0.40405,-0.0524,1,0.6761,0.051665,20.9603,0.030304,1.0925,-0.0518,0.0,1219500.57,k=-0.1 | sk=0.3
2025-05-09,NO_TRADE,0.15,0,0.0,561.59,559.47,0.1963,0.1887,0.21774,0.27384,0.2569,-0.1265,0.35895,-0.10923,1,0.693,0.051665,20.9603,0.030304,1.0925,-0.0518,0.0,1219500.57,k=-0.1 | sk=0.3
2025-05-12,NO_TRADE,0.09,0,0.0,576.45,577.96,0.1887,0.1597,0.21774,0.27384,0.2569,-0.1265,0.31361,-0.1539,1,0.7121,0.051665,20.9603,0.030304,1.0925,-0.0518,0.0,1219500.57,k=-0.1 | sk=0.3 | TURB_PENALTY
2025-05-13,NO_TRADE,0.15,0,0.0,578.37,581.77,0.1597,0.1541,0.1762,0.2344,0.34,-0.0213,0.27404,-0.10331,1,0.517,0.032292,21.0537,0.030234,1.0919,-0.0536,0.0,1219500.57,k=-0.0 | sk=0.3
2025-05-14,NO_TRADE,0.15,0,0.0,582.74,582.52,0.1541,0.1553,0.1762,0.2344,0.34,-0.0213,0.21605,-0.14341,1,0.517,0.032292,21.0537,0.030234,1.0919,-0.0536,0.0,1219500.57,k=-0.0 | sk=0.3
2025-05-15,NO_TRADE,0.15,0,0.0,580.5,585.36,0.1553,0.1388,0.1762,0.2344,0.34,-0.0213,0.20762,-0.13457,1,0.5199,0.032292,21.0537,0.030234,1.0919,-0.0536,0.0,1219500.57,k=-0.0 | sk=0.3
2025-05-16,NO_TRADE,0.15,0,0.0,586.15,589.07,0.1388,0.1235,0.1762,0.2344,0.34,-0.0213,0.20037,-0.26944,1,0.5248,0.032292,21.0537,0.030234,1.0919,-0.0536,0.0,1219500.57,k=-0.0 | sk=0.3
2025-05-19,NO_TRADE,0.15,0,0.0,583.02,589.71,0.1235,0.1481,0.1762,0.2344,0.34,-0.0213,0.20053,-0.42671,1,0.5237,0.032292,21.0537,0.030234,1.0919,-0.0536,0.0,1219500.57,k=-0.0 | sk=0.3
2025-05-20,NO_TRADE,0.15,0,0.0,587.97,587.73,0.1481,0.1457,0.16668,0.22303,0.3422,-0.0096,0.18699,-0.12544,0,0.4832,0.028258,21.1148,0.030299,1.0924,-0.0539,0.0,1219500.57,k=-0.0 | sk=0.3
